act_symbol,date,period,sales,cost_of_goods,gross_profit,selling_administrative_depreciation_amortization_expenses,income_after_depreciation_and_amortization,non_operating_income,interest_expense,pretax_income,income_taxes,minority_interest,investment_gains,other_income,income_from_continuing_operations,extras_and_discontinued_operations,net_income,income_before_depreciation_and_amortization,depreciation_and_amortization,average_shares,diluted_eps_before_non_recurring_items,diluted_net_eps
A,2012-10-31,Year,6858000000,3254000000,3604000000,2485000000,1119000000,25000000,101000000,1043000000,-110000000,0,0,0,1153000000,0,1153000000,1420000000,301000000,353000000,3.12,3.27
A,2013-10-31,Year,6782000000,3247000000,3535000000,2584000000,951000000,15000000,107000000,859000000,135000000,0,0,0,724000000,0,724000000,1323000000,372000000,345000000,2.88,2.10
A,2014-10-31,Year,6981000000,3388000000,3593000000,2762000000,831000000,-72000000,113000000,646000000,142000000,0,0,0,504000000,0,504000000,1193000000,362000000,338000000,3.04,1.49
A,2015-10-31,Year,4038000000,1997000000,2041000000,1519000000,522000000,24000000,66000000,480000000,42000000,0,0,0,438000000,-37000000,401000000,775000000,253000000,335000000,1.74,1.20
A,2016-07-31,Quarter,1044000000,502000000,542000000,396000000,146000000,5000000,17000000,134000000,10000000,0,0,0,124000000,0,124000000,,,328000000,0.49,0.38
A,2016-10-31,Quarter,1111000000,523000000,588000000,405000000,183000000,-13000000,19000000,151000000,27000000,0,0,0,124000000,0,124000000,,,328000000,0.59,0.37
A,2016-10-31,Year,4202000000,2005000000,2197000000,1582000000,615000000,1000000,72000000,544000000,82000000,0,0,0,462000000,0,462000000,861000000,246000000,329000000,1.98,1.40
A,2017-01-31,Quarter,1067000000,493000000,574000000,368000000,206000000,7000000,20000000,193000000,25000000,0,0,0,168000000,0,168000000,,,326000000,0.53,0.52
A,2017-04-30,Quarter,1102000000,510000000,592000000,391000000,201000000,10000000,20000000,191000000,27000000,0,0,0,164000000,0,164000000,,,325000000,0.58,0.50
A,2017-07-31,Quarter,1114000000,518000000,596000000,395000000,201000000,11000000,19000000,193000000,18000000,0,0,0,175000000,0,175000000,,,326000000,0.59,0.54
A,2017-10-31,Quarter,1189000000,542000000,647000000,414000000,233000000,13000000,20000000,226000000,49000000,0,0,0,177000000,0,177000000,,,326000000,0.67,0.54
A,2017-10-31,Year,4472000000,2063000000,2409000000,1568000000,841000000,41000000,79000000,803000000,119000000,0,0,0,684000000,0,684000000,1053000000,212000000,326000000,2.36,2.10
A,2018-01-31,Quarter,1211000000,538000000,673000000,434000000,239000000,14000000,20000000,233000000,553000000,0,0,0,-320000000,0,-320000000,,,323000000,0.66,-0.99
A,2018-04-30,Quarter,1206000000,562000000,644000000,429000000,215000000,31000000,19000000,227000000,22000000,0,0,0,205000000,0,205000000,,,326000000,0.65,0.63
A,2018-07-31,Quarter,1203000000,542000000,661000000,436000000,225000000,35000000,18000000,242000000,6000000,0,0,0,236000000,0,236000000,,,324000000,0.67,0.73
A,2018-10-31,Quarter,1294000000,585000000,709000000,460000000,249000000,13000000,18000000,244000000,49000000,0,0,0,195000000,0,195000000,,,322000000,0.81,0.60
A,2018-10-31,Year,4914000000,2227000000,2687000000,1759000000,928000000,93000000,75000000,946000000,630000000,0,0,0,316000000,0,316000000,1138000000,210000000,325000000,2.79,0.97
A,2019-01-31,Quarter,1284000000,577000000,707000000,457000000,250000000,16000000,18000000,248000000,-256000000,0,0,0,504000000,0,504000000,,,322000000,0.76,1.57
A,2019-04-30,Quarter,1238000000,569000000,669000000,453000000,216000000,19000000,17000000,218000000,36000000,0,0,0,182000000,0,182000000,,,321000000,0.71,0.57
A,2019-07-31,Quarter,1274000000,582000000,692000000,467000000,225000000,15000000,18000000,222000000,31000000,0,0,0,191000000,0,191000000,,,316000000,0.76,0.60
A,2019-10-31,Quarter,1367000000,630000000,737000000,487000000,250000000,2000000,21000000,231000000,37000000,0,0,0,194000000,0,194000000,,,313000000,0.89,0.63
A,2019-10-31,Year,5163000000,2358000000,2805000000,1864000000,941000000,52000000,74000000,919000000,-152000000,0,0,0,1071000000,0,1071000000,1179000000,238000000,318000000,3.11,3.37
A,2020-01-31,Quarter,1357000000,634000000,723000000,508000000,215000000,24000000,20000000,219000000,22000000,0,0,0,197000000,0,197000000,,,313000000,0.81,0.63
A,2020-04-30,Quarter,1238000000,581000000,657000000,555000000,102000000,39000000,20000000,121000000,20000000,0,0,0,101000000,0,101000000,,,312000000,0.71,0.32
A,2020-07-31,Quarter,1261000000,592000000,669000000,439000000,230000000,8000000,19000000,219000000,20000000,0,0,0,199000000,0,199000000,,,312000000,0.78,0.64
A,2020-10-31,Year,5339000000,2502000000,2837000000,1991000000,846000000,74000000,78000000,842000000,123000000,0,0,0,719000000,0,719000000,1154000000,308000000,312000000,3.28,2.30
A,2021-01-31,Quarter,1548000000,710000000,838000000,510000000,328000000,3000000,19000000,312000000,24000000,0,0,0,288000000,0,288000000,,,309000000,1.06,0.93
A,2021-04-30,Quarter,1525000000,708000000,817000000,529000000,288000000,5000000,20000000,273000000,57000000,0,0,0,216000000,0,216000000,,,307000000,0.97,0.70
A,2021-07-31,Quarter,1586000000,734000000,852000000,516000000,336000000,12000000,21000000,327000000,63000000,0,0,0,264000000,0,264000000,,,306000000,1.10,0.86
A,2021-10-31,Quarter,1660000000,760000000,900000000,505000000,395000000,74000000,21000000,448000000,6000000,0,0,0,442000000,0,442000000,,,305000000,1.21,1.45
A,2021-10-31,Year,6319000000,2912000000,3407000000,2060000000,1347000000,94000000,81000000,1360000000,150000000,0,0,0,1210000000,0,1210000000,1668000000,321000000,307000000,4.34,3.94
A,2022-01-31,Quarter,1674000000,764000000,910000000,534000000,376000000,-36000000,21000000,319000000,36000000,0,0,0,283000000,0,283000000,,,303000000,1.21,0.93
A,2022-04-30,Quarter,1607000000,746000000,861000000,501000000,360000000,-6000000,21000000,333000000,59000000,0,0,0,274000000,0,274000000,,,301000000,1.13,0.91
A,2022-07-31,Quarter,1718000000,779000000,939000000,528000000,411000000,5000000,19000000,397000000,68000000,0,0,0,329000000,0,329000000,,,299000000,1.34,1.10
A,2022-10-31,Quarter,1849000000,837000000,1012000000,541000000,471000000,7000000,23000000,455000000,87000000,0,0,0,368000000,0,368000000,,,298000000,1.53,1.24
A,2022-10-31,Year,6848000000,3126000000,3722000000,2104000000,1618000000,-30000000,84000000,1504000000,250000000,0,0,0,1254000000,0,1254000000,1935000000,317000000,300000000,5.22,4.18
A,2023-01-31,Quarter,1756000000,788000000,968000000,542000000,426000000,9000000,25000000,410000000,58000000,0,0,0,352000000,0,352000000,,,297000000,1.37,1.19
A,2023-04-30,Quarter,1717000000,793000000,924000000,541000000,383000000,18000000,24000000,377000000,75000000,0,0,0,302000000,0,302000000,,,297000000,1.27,1.02
A,2023-07-31,Quarter,1672000000,1014000000,658000000,525000000,133000000,23000000,24000000,132000000,21000000,0,0,0,111000000,0,111000000,,,295000000,1.43,0.38
A,2023-10-31,Quarter,1688000000,773000000,915000000,507000000,408000000,34000000,22000000,420000000,-55000000,0,0,0,475000000,0,475000000,,,293000000,1.38,1.60
A,2023-10-31,Year,6833000000,3368000000,3465000000,2115000000,1350000000,84000000,95000000,1339000000,99000000,0,0,0,1240000000,0,1240000000,1621000000,271000000,296000000,5.44,4.19
A,2024-01-31,Quarter,1658000000,750000000,908000000,524000000,384000000,41000000,22000000,403000000,55000000,0,0,0,348000000,0,348000000,,,294000000,1.29,1.18
A,2024-04-30,Quarter,1573000000,717000000,856000000,493000000,363000000,31000000,20000000,374000000,66000000,0,0,0,308000000,0,308000000,,,293000000,1.22,1.05
A,2024-07-31,Quarter,1578000000,723000000,855000000,522000000,333000000,32000000,22000000,343000000,61000000,0,0,0,282000000,0,282000000,,,291000000,1.32,0.97
A,2024-10-31,Quarter,1701000000,785000000,916000000,508000000,408000000,25000000,32000000,401000000,50000000,0,0,0,351000000,0,351000000,,,287000000,1.46,1.23
A,2024-10-31,Year,6510000000,2975000000,3535000000,2047000000,1488000000,129000000,96000000,1521000000,232000000,0,0,0,1289000000,0,1289000000,1745000000,257000000,291000000,5.29,4.43
A,2025-01-31,Quarter,1681000000,782000000,899000000,523000000,376000000,19000000,28000000,367000000,49000000,0,0,0,318000000,0,318000000,,,287000000,1.31,1.11
A,2025-04-30,Quarter,1668000000,802000000,866000000,566000000,300000000,-11000000,29000000,260000000,45000000,0,0,0,215000000,0,215000000,,,285000000,1.31,0.75
AA,2016-12-31,Quarter,2537000000,2127000000,410000000,490000000,-80000000,-1000000,46000000,-127000000,6000000,-4000000,0,0,-133000000,0,-129000000,,,182690000,0.14,-0.68
AA,2016-12-31,Year,9318000000,7898000000,1420000000,1428000000,-8000000,89000000,243000000,-162000000,184000000,54000000,0,0,-346000000,0,-400000000,710000000,718000000,182540000,-1.24,-2.19
AA,2017-03-31,Quarter,2655000000,2043000000,612000000,268000000,344000000,100000000,26000000,418000000,110000000,83000000,0,0,308000000,0,225000000,,,186300000,0.63,1.21
AA,2017-06-30,Quarter,2859000000,2309000000,550000000,282000000,268000000,-6000000,25000000,237000000,99000000,63000000,0,0,138000000,0,75000000,,,186390000,0.62,0.40
AA,2017-09-30,Quarter,2964000000,2361000000,603000000,262000000,341000000,-27000000,26000000,288000000,119000000,56000000,0,0,169000000,0,113000000,,,187160000,0.72,0.60
AA,2017-12-31,Quarter,3174000000,2359000000,815000000,563000000,252000000,-9000000,27000000,216000000,272000000,140000000,0,0,-56000000,0,-196000000,,,185080000,1.04,-1.05
AA,2017-12-31,Year,11652000000,9072000000,2580000000,1375000000,1205000000,58000000,104000000,1159000000,600000000,342000000,0,0,559000000,0,217000000,1957000000,752000000,186980000,3.01,1.16
AA,2018-03-31,Quarter,3090000000,2381000000,709000000,250000000,459000000,-21000000,26000000,412000000,138000000,124000000,0,0,274000000,0,150000000,,,188500000,0.77,0.80
AA,2018-06-30,Quarter,3579000000,2632000000,947000000,496000000,451000000,-9000000,32000000,410000000,180000000,155000000,0,0,230000000,0,75000000,,,188710000,1.52,0.39
AA,2018-09-30,Quarter,3390000000,2534000000,856000000,415000000,441000000,-2000000,33000000,406000000,251000000,196000000,0,0,155000000,0,-41000000,,,186480000,0.63,-0.22
AA,2018-12-31,Quarter,3344000000,2534000000,810000000,378000000,432000000,-32000000,31000000,369000000,157000000,169000000,0,0,212000000,0,43000000,,,188220000,0.66,0.23
AA,2018-12-31,Year,13403000000,10081000000,3322000000,1539000000,1783000000,-64000000,122000000,1597000000,726000000,644000000,0,0,871000000,0,227000000,2516000000,733000000,188530000,3.58,1.20
AA,2019-03-31,Quarter,2719000000,2180000000,539000000,376000000,163000000,-41000000,30000000,92000000,150000000,141000000,0,0,-58000000,0,-199000000,,,185330000,-0.23,-1.07
AA,2019-06-30,Quarter,2711000000,2189000000,522000000,619000000,-97000000,-50000000,30000000,-177000000,116000000,109000000,0,0,-293000000,0,-402000000,,,185530000,-0.01,-2.17
AA,2019-09-30,Quarter,2567000000,2120000000,447000000,442000000,5000000,-27000000,30000000,-52000000,95000000,74000000,0,0,-147000000,0,-221000000,,,185570000,-0.44,-1.19
AA,2019-12-31,Quarter,2436000000,2048000000,388000000,614000000,-226000000,-44000000,31000000,-301000000,54000000,-52000000,0,0,-355000000,0,-303000000,,,185580000,-0.31,-1.64
AA,2019-12-31,Year,10433000000,8537000000,1896000000,2051000000,-155000000,-162000000,121000000,-438000000,415000000,272000000,0,0,-853000000,0,-1125000000,558000000,713000000,185490000,-0.99,-6.07
AA,2020-03-31,Quarter,2381000000,2025000000,356000000,239000000,117000000,132000000,30000000,219000000,80000000,59000000,0,0,139000000,0,80000000,,,186610000,-0.23,0.43
AA,2020-06-30,Quarter,2148000000,1932000000,216000000,238000000,-22000000,-51000000,32000000,-105000000,45000000,47000000,0,0,-150000000,0,-197000000,,,185920000,-0.02,-1.06
AA,2020-09-30,Quarter,2365000000,2038000000,327000000,219000000,108000000,-45000000,41000000,22000000,42000000,29000000,0,0,-20000000,0,-49000000,,,185920000,-1.17,-0.26
AA,2020-12-31,Quarter,2392000000,1974000000,418000000,294000000,124000000,-44000000,43000000,37000000,20000000,21000000,0,0,17000000,0,-4000000,,,185950000,0.26,-0.02
AA,2020-12-31,Year,9286000000,7969000000,1317000000,990000000,327000000,-8000000,146000000,173000000,187000000,156000000,0,0,-14000000,0,-170000000,980000000,653000000,185880000,-1.16,-0.91
AA,2021-03-31,Quarter,2870000000,2292000000,578000000,248000000,330000000,24000000,42000000,312000000,93000000,44000000,0,0,219000000,0,175000000,,,188820000,0.79,0.93
AA,2021-06-30,Quarter,2833000000,2156000000,677000000,254000000,423000000,105000000,67000000,461000000,111000000,41000000,0,0,350000000,0,309000000,,,190200000,1.49,1.63
AA,2021-09-30,Quarter,3109000000,2322000000,787000000,250000000,537000000,18000000,58000000,497000000,127000000,33000000,0,0,370000000,0,337000000,,,190820000,2.05,1.76
AA,2021-12-31,Quarter,3340000000,2383000000,957000000,1298000000,-341000000,298000000,28000000,-71000000,298000000,23000000,0,0,-369000000,0,-392000000,,,185660000,2.50,-2.06
AA,2021-12-31,Year,12152000000,9153000000,2999000000,2050000000,949000000,445000000,195000000,1199000000,629000000,141000000,0,0,570000000,0,429000000,1613000000,664000000,189910000,6.83,2.26
AA,2022-03-31,Quarter,3293000000,2181000000,1112000000,338000000,774000000,14000000,25000000,763000000,210000000,84000000,0,0,553000000,0,469000000,,,188540000,3.06,2.49
AA,2022-06-30,Quarter,3644000000,2767000000,877000000,145000000,732000000,206000000,30000000,908000000,234000000,125000000,0,0,674000000,0,549000000,,,186070000,2.67,2.95
AA,2022-09-30,Quarter,2851000000,2668000000,183000000,852000000,-669000000,-35000000,25000000,-729000000,40000000,-23000000,0,0,-769000000,0,-746000000,,,178780000,-0.33,-4.17
AA,2022-12-31,Quarter,2663000000,2596000000,67000000,214000000,-147000000,-46000000,26000000,-219000000,180000000,-25000000,0,0,-399000000,0,-374000000,,,176950000,-0.70,-2.12
AA,2022-12-31,Year,12451000000,10212000000,2239000000,1549000000,690000000,118000000,106000000,702000000,664000000,161000000,0,0,38000000,0,-123000000,1307000000,617000000,180650000,4.83,-0.68
AA,2023-03-31,Quarter,2670000000,2404000000,266000000,366000000,-100000000,-54000000,26000000,-180000000,52000000,-1000000,0,0,-232000000,0,-231000000,,,178010000,-0.23,-1.30
AA,2023-06-30,Quarter,2684000000,2515000000,169000000,235000000,-66000000,-6000000,27000000,-99000000,22000000,-19000000,0,0,-121000000,0,-102000000,,,178400000,-0.35,-0.57
AA,2023-09-30,Quarter,2602000000,2469000000,133000000,250000000,-117000000,-85000000,26000000,-228000000,-35000000,-25000000,0,0,-193000000,0,-168000000,,,178440000,-1.14,-0.94
AA,2023-12-31,Quarter,2595000000,2425000000,170000000,230000000,-60000000,11000000,28000000,-77000000,150000000,-77000000,0,0,-227000000,0,-150000000,,,178470000,-0.56,-0.84
AA,2023-12-31,Year,10551000000,9813000000,738000000,1081000000,-343000000,-134000000,107000000,-584000000,189000000,-122000000,0,0,-773000000,0,-651000000,289000000,632000000,178310000,-2.27,-3.65
AA,2024-03-31,Quarter,2599000000,2404000000,195000000,434000000,-239000000,-59000000,27000000,-325000000,-18000000,-55000000,0,0,-307000000,0,-252000000,,,179290000,-0.81,-1.41
AA,2024-06-30,Quarter,2906000000,2533000000,373000000,263000000,110000000,22000000,40000000,92000000,61000000,11000000,0,0,31000000,0,20000000,,,181060000,0.16,0.11
AA,2024-09-30,Quarter,2904000000,2393000000,511000000,271000000,240000000,-12000000,44000000,184000000,86000000,8000000,0,0,98000000,0,90000000,,,233600000,0.57,0.38
AA,2024-12-31,Quarter,3486000000,2714000000,772000000,347000000,425000000,-42000000,45000000,338000000,136000000,0,0,0,202000000,0,202000000,,,260460000,1.04,1.18
AA,2024-12-31,Year,11895000000,10044000000,1851000000,1315000000,536000000,-91000000,156000000,289000000,265000000,-36000000,0,0,24000000,0,60000000,1178000000,642000000,214050000,1.35,0.26
AA,2025-03-31,Quarter,3369000000,2438000000,931000000,236000000,695000000,26000000,53000000,668000000,120000000,0,0,0,548000000,0,548000000,,,260370000,2.15,2.07
AA,2025-06-30,Quarter,3018000000,2652000000,366000000,261000000,105000000,112000000,56000000,161000000,10000000,-13000000,0,0,151000000,0,164000000,,,260350000,0.39,0.62
AAAP,2015-12-31,Year,98000000,20000000,78000000,89000000,-11000000,1000000,9000000,-18000000,1000000,0,0,0,-19000000,0,-19000000,2000000,13000000,66940000,-0.28,-0.56
AAAP,2016-09-30,Quarter,29820000,6780000,23050000,28790000,-5740000,480000,1680000,-6940000,30000,0,0,0,-6970000,0,-6970000,,,39020000,-0.18,-0.18
AAAP,2016-12-31,Quarter,30240000,9160000,21080000,34590000,-13510000,5840000,7710000,-15380000,740000,0,0,0,-16120000,0,-16120000,,,86140000,-0.18,-0.37
AAAP,2016-12-31,Year,121000000,28000000,93000000,114000000,-22000000,9000000,15000000,-28000000,0,0,0,0,-28000000,0,-28000000,-8000000,13000000,81590000,-0.34,-0.69
AAAP,2017-03-31,Quarter,34780000,8850000,25930000,32860000,-6930000,450000,4960000,-11430000,590000,0,0,0,-12020000,0,-12020000,,,43380000,-0.28,-0.28
AAAP,2017-06-30,Quarter,40180000,9380000,30800000,37370000,-6570000,8710000,12560000,-10430000,480000,0,0,0,-10900000,0,-10900000,,,45060000,-0.24,-0.24
AABA,2012-12-31,Year,4987000000,1621000000,3366000000,2800000000,566000000,4648000000,0,5214000000,1940000000,5000000,676000000,0,3951000000,0,3945000000,1221000000,655000000,1202910000,1.17,3.28
AABA,2013-12-31,Year,4680000000,1349000000,3331000000,2741000000,590000000,43000000,0,633000000,153000000,10000000,897000000,0,1377000000,0,1366000000,1282000000,693000000,1070810000,1.31,1.26
AABA,2014-12-31,Year,4618000000,1298000000,3320000000,3177000000,143000000,10369000000,0,10512000000,4038000000,10000000,1058000000,0,7532000000,0,7522000000,838000000,695000000,1004110000,1.15,7.45
AABA,2015-12-31,Year,4968000000,2078000000,2891000000,7639000000,-4748000000,-76000000,0,-4824000000,-90000000,8000000,384000000,0,-4351000000,0,-4359000000,385000000,5133000000,939140000,0.12,-4.64
AABA,2016-09-30,Quarter,1305210000,702960000,602250000,654560000,-52310000,-6120000,0,-58440000,-105510000,470000,116230000,0,163300000,0,162830000,,,957300000,0.06,0.17
AABA,2016-12-31,Quarter,1469140000,770620000,698520000,634370000,64150000,-15440000,0,48710000,-1490000,1910000,113700000,0,163910000,0,162000000,,,958620000,0.18,0.16
AABA,2016-12-31,Year,5169000000,2719000000,2450000000,3095000000,-645000000,-54000000,0,-699000000,-126000000,5000000,363000000,0,-209000000,0,-214000000,370000000,1015000000,949840000,0.23,-0.23
AABA,2017-03-31,Quarter,1327270000,750280000,576990000,635750000,-58760000,18820000,0,-39930000,-26180000,510000,113690000,0,99940000,0,99430000,,,963170000,0.06,0.10
AAC,2013-12-31,Year,116000000,0,116000000,112000000,4000000,0,1000000,2000000,1000000,1000000,0,0,1000000,0,1000000,7000000,3000000,16340000,0.14,0.12
AAC,2014-12-31,Year,133000000,0,133000000,121000000,12000000,-1000000,2000000,9000000,3000000,-1000000,0,0,6000000,0,8000000,16000000,5000000,16620000,0.41,0.41
AAC,2015-12-31,Year,212000000,0,212000000,198000000,14000000,3000000,4000000,13000000,5000000,-3000000,0,0,8000000,0,11000000,22000000,8000000,21660000,0.97,0.48
AAC,2016-09-30,Quarter,70530000,0,70530000,73240000,-2710000,-130000,1930000,-4770000,-760000,-1490000,0,0,-4010000,0,-2530000,,,22960000,0.19,-0.11
AAC,2016-12-31,Quarter,72350000,0,72350000,73600000,-1250000,1940000,2330000,-1640000,-340000,-1780000,0,0,-1300000,0,480000,,,23060000,0.15,0.01
AAC,2016-12-31,Year,280000000,0,280000000,280000000,-1000000,2000000,8000000,-7000000,-1000000,-5000000,0,0,-6000000,0,-1000000,18000000,18000000,22720000,0.71,-0.03
AAC,2017-03-31,Quarter,73040000,0,73040000,72480000,560000,-30000,2730000,-2210000,-570000,-1040000,0,0,-1640000,0,-600000,,,23160000,0.12,-0.03
AAC,2017-06-30,Quarter,78040000,0,78040000,72110000,5930000,-5440000,2850000,-2340000,560000,-980000,0,0,-2900000,0,-1920000,,,23240000,0.26,-0.08
AAC,2017-09-30,Quarter,80420000,0,80420000,75710000,4710000,-50000,5490000,-820000,-460000,-1130000,0,0,-360000,0,760000,,,23470000,0.12,0.03
AAC,2017-12-31,Quarter,86140000,0,86140000,105100000,-18960000,-30000,5740000,-24740000,-4560000,-1360000,0,0,-20180000,0,-18820000,,,23400000,0.10,-0.80
AAC,2017-12-31,Year,318000000,0,318000000,325000000,-8000000,-6000000,17000000,-30000000,-5000000,-5000000,0,0,-25000000,0,-21000000,15000000,23000000,23280000,0.60,-0.88
AAC,2018-03-31,Quarter,78470000,0,78470000,75340000,3130000,-10000,6710000,-3590000,-1490000,-1890000,0,0,-2100000,0,-200000,,,23740000,0.13,-0.01
AAC,2018-06-30,Quarter,86760000,0,86760000,84050000,2710000,100000,7890000,-5090000,-80000,-1990000,0,0,-5000000,0,-3010000,,,24170000,0.09,-0.12
AAC,2018-09-30,Quarter,77470000,0,77470000,84480000,-7010000,-730000,8740000,-16480000,-3320000,-1660000,0,0,-13160000,0,-11490000,,,24210000,-0.08,-0.47
AACG,2014-12-31,Year,20000000,10000000,10000000,5000000,5000000,0,0,5000000,1000000,0,0,0,4000000,0,4000000,6000000,1000000,23250000,0.16,0.16
AACG,2015-12-31,Year,65000000,32000000,32000000,24000000,8000000,-1000000,0,7000000,3000000,0,0,0,4000000,0,4000000,9000000,1000000,22800000,0.18,0.18
AACG,2016-12-31,Year,69000000,35000000,34000000,23000000,10000000,-6000000,0,4000000,6000000,0,0,0,-1000000,0,-1000000,12000000,2000000,23530000,-0.06,-0.06
AACG,2018-09-30,Quarter,160000,210000,-50000,1690000,-1740000,180000,0,-1570000,-1350000,-90000,0,0,-210000,147840000,147710000,,,23230000,-0.11,6.46
AACG,2018-12-31,Year,0,1000000,0,9000000,-10000000,0,0,-10000000,0,-1000000,0,0,-10000000,134000000,124000000,-8000000,2000000,23460000,-0.56,5.30
AACG,2019-03-31,Quarter,240000,180000,60000,2360000,-2300000,170000,0,-2120000,0,-200000,0,0,-2120000,0,-1920000,,,19220000,-0.10,-0.10
AACG,2019-06-30,Quarter,200000,200000,0,2930000,-2930000,140000,0,-2800000,0,-150000,0,0,-2800000,710000,-1930000,,,19330000,-0.09,-0.10
AACG,2019-09-30,Quarter,5930000,3610000,2320000,5720000,-3400000,-760000,0,-4160000,-320000,-430000,0,0,-3840000,0,-3410000,,,27430000,-0.15,-0.14
AACG,2019-12-31,Quarter,7670000,4900000,2770000,9770000,-7000000,-2920000,0,-11200000,-700000,-220000,0,0,-10500000,-10000,-10290000,,,28230000,-0.36,-0.38
AACG,2019-12-31,Year,14000000,9000000,5000000,21000000,-16000000,-5000000,0,-20000000,-1000000,-1000000,0,0,-19000000,1000000,-18000000,-13000000,3000000,24370000,-0.74,-0.72
AACG,2020-03-31,Quarter,4620000,2960000,1660000,5400000,-3740000,40000,0,-3700000,-390000,-410000,0,0,-3300000,0,-2890000,,,28890000,-0.10,-0.10
AACG,2020-06-30,Quarter,3740000,2800000,940000,6390000,-5450000,-120000,0,-5570000,-760000,-260000,0,0,-4800000,0,-4540000,,,28380000,-0.16,-0.16
AACG,2020-09-30,Quarter,6220000,3890000,2320000,4760000,-2440000,4720000,0,2290000,-380000,-170000,0,0,2670000,0,2840000,,,35490000,0.08,0.08
AACG,2020-12-31,Quarter,10280000,5440000,4840000,8300000,-3460000,-6550000,0,-10020000,-40000,-440000,0,0,-9980000,0,-9540000,,,27160000,-0.12,-0.30
AACG,2020-12-31,Year,25000000,15000000,10000000,25000000,-15000000,-2000000,0,-17000000,-2000000,-1000000,0,0,-15000000,0,-14000000,-11000000,5000000,29440000,-0.48,-0.48
AACG,2021-03-31,Quarter,5740000,3470000,2270000,5810000,-3540000,60000,0,-3490000,-420000,-170000,0,0,-3070000,0,-2910000,,,29070000,-0.10,-0.10
AACG,2021-06-30,Quarter,5690000,3220000,2470000,6160000,-3690000,5200000,0,1510000,-570000,-110000,0,0,2080000,0,2190000,,,31600000,0.06,0.06
AACG,2021-09-30,Quarter,8580000,4170000,4410000,7860000,-3450000,-880000,0,-4330000,-240000,-20000,0,0,-4080000,0,-4070000,,,29050000,-0.14,-0.14
AACG,2021-12-31,Quarter,11720000,4430000,7290000,7020000,270000,100000,0,350000,990000,-140000,0,0,-640000,0,-500000,,,20010000,-0.02,0.00
AACG,2021-12-31,Year,32000000,15000000,16000000,27000000,-10000000,4000000,0,-6000000,0,0,0,0,-6000000,0,-5000000,-7000000,4000000,29340000,-0.18,-0.18
AACG,2022-03-31,Quarter,6650000,3610000,3040000,6010000,-2970000,30000,0,-2930000,-340000,-90000,0,0,-2590000,0,-2500000,,,31260000,-0.08,-0.08
AACG,2022-06-30,Quarter,5080000,3270000,1810000,5760000,-3950000,30000,0,-3920000,-610000,-20000,0,0,-3310000,0,-3290000,,,32950000,-0.10,-0.10
AACG,2022-09-30,Quarter,7320000,4020000,3300000,5590000,-2290000,120000,0,-2170000,-520000,40000,0,0,-1650000,0,-1680000,,,28080000,-0.06,-0.06
AACG,2022-12-31,Quarter,10930000,4220000,6710000,5710000,1000000,120000,0,1110000,600000,-30000,0,0,510000,0,540000,,,29250000,0.01,0.02
AACG,2022-12-31,Year,30000000,15000000,15000000,23000000,-8000000,0,0,-8000000,-1000000,0,0,0,-7000000,0,-7000000,-5000000,3000000,31560000,-0.22,-0.22
AACG,2023-03-31,Quarter,6160000,3430000,2730000,5840000,-3110000,30000,0,-3080000,-490000,0,0,0,-2580000,0,-2580000,,,32310000,-0.08,-0.08
AACG,2023-06-30,Quarter,5000000,3020000,1970000,4920000,-2950000,30000,0,-2920000,-540000,0,0,0,-2380000,0,-2370000,,,29670000,-0.08,-0.08
AACG,2023-09-30,Quarter,8150000,4140000,4010000,5090000,-1080000,30000,0,-1050000,-50000,-10000,0,0,-1000000,0,-990000,,,24850000,-0.04,-0.04
AACG,2023-12-31,Quarter,11910000,4470000,7440000,6140000,1300000,40000,0,1330000,120000,0,0,0,1210000,0,1210000,,,30130000,0.04,0.04
AACG,2023-12-31,Year,31000000,15000000,16000000,22000000,-6000000,0,0,-6000000,-1000000,0,0,0,-5000000,0,-5000000,-3000000,3000000,29630000,-0.16,-0.16
AACG,2024-03-31,Quarter,6670000,3630000,3030000,6030000,-3000000,50000,0,-2950000,-470000,0,0,0,-2490000,0,-2490000,,,31070000,-0.08,-0.08
AACG,2024-06-30,Quarter,7120000,3590000,3540000,6390000,-2850000,40000,0,-2810000,-510000,0,0,0,-2310000,0,-2310000,,,28820000,-0.07,-0.08
AACG,2024-09-30,Quarter,9580000,5310000,4270000,6790000,-2520000,30000,0,-2480000,-390000,0,0,0,-2090000,0,-2090000,,,34800000,-0.06,-0.06
AACG,2024-12-31,Quarter,13350000,4840000,8510000,6040000,2470000,-50000,0,2420000,490000,0,0,0,1930000,0,1930000,,,30270000,0.06,0.06
AACG,2024-12-31,Year,37000000,17000000,19000000,25000000,-6000000,0,0,-6000000,-1000000,0,0,0,-5000000,0,-5000000,-3000000,3000000,30910000,-0.16,-0.16
AACG,2025-03-31,Quarter,7690000,4190000,3500000,5810000,-2310000,10000,0,-2310000,-470000,0,0,0,-1840000,0,-1840000,,,30650000,-0.06,-0.06
AACG,2025-06-30,Quarter,7800000,3850000,3950000,5870000,-1920000,0,0,-1920000,-410000,0,0,0,-1500000,0,-1500000,,,37580000,-0.04,-0.04
AACT,2024-09-30,Quarter,0,0,0,440000,-440000,7410000,0,6960000,0,0,0,0,6960000,0,6960000,,,12500000,0.11,0.11
